,Equity,DrawdownPct,DrawdownDuration
2007-05-08,13704.83020000001,0.1208248974244941,
2007-05-09,13541.716800000007,0.13128874397229306,
2007-05-10,13767.336800000008,0.11681505230677458,
2007-05-11,13614.506800000008,0.12661921105706797,
2007-05-14,13758.346800000008,0.11739176752738001,
2007-05-15,13867.966800000007,0.11035956257935187,
2007-05-16,13444.276800000007,0.13753959281498485,
2007-05-17,13492.12680000001,0.13446997954402007,
2007-05-18,13510.686800000009,0.13327934166922162,
2007-05-21,13502.566800000008,0.13380024573944604,
2007-05-22,13350.026800000007,0.1435858007729457,
2007-05-23,13404.836800000008,0.14006969829893146,
2007-05-24,13394.39680000001,0.14073943210350548,
2007-05-25,13288.080400000008,0.1475597086418795,
2007-05-29,13385.01040000001,0.14134157668044556,
2007-05-30,13695.24040000001,0.12144009026348879,
2007-05-31,13676.610400000009,0.12263521869061678,
2007-06-01,13743.840400000008,0.1183223639318508,
2007-06-04,13923.930400000008,0.10676945580294717,
2007-06-05,14241.72040000001,0.08638298973440228,
2007-06-06,14225.790400000009,0.08740491114310589,
2007-06-07,14139.660400000008,0.09293021503084242,
2007-06-08,14151.270400000009,0.09218542485161774,
2007-06-11,14039.220400000007,0.09937351611622791,
2007-06-12,13861.830400000008,0.11075321722670706,
2007-06-13,13874.520400000009,0.10993914424011264,
2007-06-14,13809.720400000007,0.11409611268229691,
2007-06-15,13892.070400000008,0.10881329862035449,
2007-06-18,14143.44040000001,0.0926877252050482,
2007-06-19,14119.410400000008,0.09422926766902495,
2007-06-20,14002.23040000001,0.10174645226864121,
2007-06-21,14114.01040000001,0.0945756817058735,
2007-06-22,14407.50040000001,0.0757480788031476,
2007-06-25,14473.380400000007,0.07152182755359393,
2007-06-26,14550.06040000001,0.06660274823034251,
2007-06-27,14442.870400000007,0.07347906686178896,
2007-06-28,14408.31040000001,0.07569611669762033,
2007-06-29,14345.94040000001,0.07969719882322257,
2007-07-02,14553.30040000001,0.06639489980823332,
2007-07-03,14660.22040000001,0.05953590187862934,
2007-07-05,14857.05040000001,0.04690911023549493,
2007-07-06,14796.840400000008,0.05077162674635782,
2007-07-09,14882.160400000008,0.04529828496414867,
2007-07-10,14903.22040000001,0.04394727022043865,
2007-07-11,14933.73040000001,0.041990030912243625,
2007-07-12,14956.95040000001,0.040500450553794254,
2007-07-13,15141.360400000009,0.028670411195411916,
2007-07-16,15163.770400000009,0.027232792942489814,
2007-07-17,15218.040400000009,0.023751331872160608,
2007-07-18,15069.540400000009,0.03327771788549927,
2007-07-19,15044.97040000001,0.03485390175316083,
2007-07-20,14276.280400000009,0.08416593989857069,
2007-07-23,14070.81040000001,0.09734699400066305,
2007-07-24,14111.040400000009,0.09476620942614034,
2007-07-25,13996.56040000001,0.10211018700733243,
2007-07-26,13949.040400000009,0.1051586305316008,
2007-07-27,13817.709160000008,0.11358362775618291,
2007-07-30,13703.769160000007,0.1208929639336902,
2007-07-31,13868.739160000008,0.1103100151079629,
2007-08-01,13789.359160000007,0.11540230144963859,
2007-08-02,13841.469160000008,0.11205940599404873,
2007-08-03,14057.739160000008,0.09818552381825896,
2007-08-06,13868.739160000008,0.1103100151079629,
2007-08-07,13706.19916000001,0.12073707761710817,
2007-08-08,13442.679160000009,0.13764208261532385,
2007-08-09,13741.029160000007,0.11850270707943422,
2007-08-10,13713.489160000008,0.12026941866736252,
2007-08-13,13720.239160000008,0.11983640112130156,
2007-08-14,13906.539160000008,0.10788511685002211,
2007-08-15,14204.889160000008,0.08874574131413249,
2007-08-16,14367.69916000001,0.07830135810314454,
2007-08-17,14137.659160000008,0.09305859607289846,
2007-08-20,14194.899160000008,0.08938660728230252,
2007-08-21,13960.269160000007,0.10443829718337783,
2007-08-22,13794.489160000008,0.11507320811463229,
2007-08-23,13809.609160000007,0.11410324881145595,
2007-08-24,13733.739160000008,0.11897036602917987,
2007-08-27,13780.719160000008,0.11595656390859643,
2007-08-28,13965.939160000009,0.10407456244468649,
2007-08-29,13790.979160000008,0.11529837723858394,
2007-08-30,13830.939160000009,0.11273491336590358,
2007-08-31,13726.989160000008,0.11940338357524072,
2007-09-04,13941.987040000007,0.10561110884844294,
2007-09-05,14010.887040000007,0.10119112234124406,
2007-09-06,13899.607040000008,0.10832981753022941,
2007-09-07,13791.18704000001,0.11528504158118003,
2007-09-10,13664.567040000009,0.12340780923780603,
2007-09-11,13842.66704000001,0.11198256109655602,
2007-09-12,13876.987040000007,0.10978090744014002,
2007-09-13,13932.367040000008,0.1062282390400141,
2007-09-14,14035.58704000001,0.099606598876399,
2007-09-17,13945.887040000007,0.10536092093294114,
2007-09-18,14205.107040000008,0.0887317641492531,
2007-09-19,14506.18704000001,0.069417257072512,
2007-09-20,14661.66704000001,0.059443098841172604,
2007-09-21,14850.68704000001,0.04731732453651738,
2007-09-24,15056.607040000008,0.03410740259802103,
2007-09-25,15082.08704000001,0.03247284155007568,
2007-09-26,15060.247040000007,0.03387389387688611,
2007-09-27,15043.08704000001,0.034974720705094,
2007-09-28,15037.107040000008,0.035358342175530244,
2007-10-01,15434.387040000007,0.00987253318307768,
2007-10-02,15482.227040000009,0.006803561419588489,
2007-10-03,15472.607040000008,0.007420691611159658,
2007-10-04,15342.867040000008,0.01574360960018706,
2007-10-05,15733.387040000007,0.0,597 days
2007-10-08,16138.207040000008,0.0,
2007-10-09,16282.767040000006,0.0,
2007-10-10,16548.22704000001,0.0,
2007-10-11,16460.08704000001,0.005326250346151862,
2007-10-12,16860.22704000001,0.0,2 days
2007-10-15,16410.94704000001,0.026647327994700487,
2007-10-16,16304.08704000001,0.03298532093788453,
2007-10-17,16758.56704000001,0.006029574795097137,
2007-10-18,16918.20704000001,0.0,6 days
2007-10-19,17050.54704000001,0.0,
2007-10-22,17207.58704000001,0.0,
2007-10-23,17858.10704000001,0.0,
2007-10-24,17859.40704000001,0.0,
2007-10-25,17669.347040000008,0.010642010654347112,
2007-10-26,17827.687040000008,0.0017760948014095002,
2007-10-29,17948.06704000001,0.0,5 days
2007-10-30,18352.10704000001,0.0,
2007-10-31,18670.08704000001,0.0,
2007-11-01,18571.54704000001,0.0052779614679290265,
2007-11-02,18780.58704000001,0.0,2 days
2007-11-05,19154.987040000007,0.0,
2007-11-06,19574.627040000007,0.0,
2007-11-07,19344.527040000008,0.011755013238811562,
2007-11-08,18327.92704000001,0.06368959150293962,
2007-11-09,17551.30704000001,0.10336442149653313,
2007-11-12,16721.90704000001,0.14573559915959433,
2007-11-13,17462.38704000001,0.10790703678204017,
2007-11-14,16971.767040000006,0.1329711158573369,
2007-11-15,16658.987040000007,0.14894996436161978,
2007-11-16,16762.46704000001,0.14366352902936308,
2007-11-19,16689.189680000014,0.1474070159346439,
2007-11-20,16099.249680000014,0.17754501032884007,
2007-11-21,15787.769680000014,0.1934574463289489,
2007-11-23,15367.089680000012,0.21494853267968028,
2007-11-26,15645.289680000013,0.2007362567864278,
2007-11-27,15448.469680000013,0.210791109918383,
2007-11-28,14962.529680000014,0.23561610397865296,
2007-11-29,14839.289680000013,0.24191200937435553,
2007-11-30,14943.289680000013,0.2365990090404293,
2007-12-03,15241.509680000014,0.22136398058289597,
2007-12-04,15173.129680000015,0.2248572783024524,
2007-12-05,15006.573060000012,0.2333660800108912,
2007-12-06,15358.323060000012,0.21539638897763613,
2007-12-07,15350.133060000013,0.2158147877539327,
2007-12-10,15424.68306000001,0.2120062860722579,
2007-12-11,15021.063060000013,0.23262583602205844,
2007-12-12,15024.213060000013,0.23246491341579056,
2007-12-13,14912.913060000012,0.23815084550392507,
2007-12-14,14827.023060000012,0.24253866856816464,
2007-12-17,14391.693060000012,0.2647781727543961,
2007-12-18,14478.213060000013,0.26035816516890287,
2007-12-19,14562.633060000013,0.2560454393209216,
2007-12-20,14821.353060000012,0.24282832925944697,
2007-12-21,14968.353060000012,0.235318607633609,
2007-12-24,14753.73390000001,0.24628275829463742,
2007-12-26,14541.42390000001,0.2571289419570977,
2007-12-27,14753.523900000011,0.24629348646838867,
2007-12-28,14715.93390000001,0.24821382956985294,
2007-12-31,14947.98390000001,0.2363591975747802,
2008-01-02,15080.07390000001,0.22961117628527727,
2008-01-03,15077.13390000001,0.229761370717794,
2008-01-04,15672.063900000012,0.19936845448065266,
2008-01-07,15834.813900000012,0.19105411982347498,
2008-01-08,16203.783900000013,0.17220471854262176,
2008-01-09,15751.863900000011,0.1952917484551978,
2008-01-10,15887.73390000001,0.18835062003817338,
2008-01-11,16065.813900000012,0.17925312869715826,
2008-01-14,15738.84390000001,0.19595689522777204,
2008-01-15,16078.413900000012,0.17860943827208642,
2008-01-16,16534.11390000001,0.15532930123198885,
2008-01-17,16852.47390000001,0.13906538982517413,
2008-01-18,16863.813900000012,0.13848606844260947,
2008-01-22,17197.71390000001,0.12142827217820629,
2008-01-23,17948.04390000001,0.08309650736517915,
2008-01-24,17404.77390000001,0.11085029285952597,
2008-01-25,17574.66390000001,0.10217120029480753,
2008-01-28,17793.48390000001,0.09099244324606026,
2008-01-29,17908.14390000001,0.08513486037790663,
2008-01-30,17955.39390000001,0.08272102128388736,
2008-01-31,17618.763900000013,0.09991828380705603,
2008-02-01,18635.16390000001,0.04799392285126247,
2008-02-04,19065.03390000001,0.026033351182562114,
2008-02-05,18826.263900000013,0.03823128473767301,
2008-02-06,18933.153900000012,0.03277064429831378,
2008-02-07,18865.11390000001,0.036246572593701676,
2008-02-08,18618.57390000001,0.04884144857760697,
2008-02-11,18524.70390000001,0.05363694224439208,
2008-02-12,18589.17390000001,0.050343392902774675,
2008-02-13,18242.04390000001,0.06807706411350323,
2008-02-14,18291.813900000012,0.0655344869344695,
2008-02-15,18346.623900000013,0.06273443358540709,
2008-02-19,18781.11390000001,0.04053784209418043,
2008-02-20,18780.063900000012,0.040591482962936465,
2008-02-21,18909.00390000001,0.03400438427970154,
2008-02-22,18805.263900000013,0.03930410211279278,
2008-02-25,19253.82390000001,0.01638872298023597,
2008-02-26,19721.07390000001,0.0,112 days
2008-02-27,19539.00390000001,0.009232255856005844,
2008-02-28,19485.873900000013,0.01192632821075712,
2008-02-29,19574.28390000001,0.0074433066243922985,
2008-03-03,19871.64390000001,0.0,6 days
2008-03-04,20132.46390000001,0.0,
2008-03-05,20067.36390000001,0.0032335833469443465,
2008-03-06,20382.36390000001,0.0,2 days
2008-03-07,20368.71390000001,0.0006696966096263468,
2008-03-10,20783.04390000001,0.0,4 days
2008-03-11,20232.423900000013,0.02649371298301495,
2008-03-12,20225.28390000001,0.026837262274175377,
2008-03-13,20165.85390000001,0.029696804903539764,
2008-03-14,20272.743900000012,0.024553669927050437,
2008-03-17,20651.79390000001,0.006315244322801061,
2008-03-18,20246.70390000001,0.025806614400694206,
2008-03-19,20397.063900000012,0.01857187050449327,
2008-03-20,20364.513900000013,0.02013805109654787,
2008-03-24,19797.30390000001,0.047430010961965086,
2008-03-25,20002.68390000001,0.03754791664564594,
2008-03-26,19847.07390000001,0.045035270314758846,
2008-03-27,20143.38390000001,0.030777974731603153,
2008-03-28,20269.38390000001,0.024715340181714174,
2008-03-31,20219.193900000013,0.027130289610753255,
2008-04-01,20798.99770000001,0.0,22 days
2008-04-02,20798.55770000001,2.115486555409607e-05,
2008-04-03,20333.03770000001,0.02240300262161188,
2008-04-04,21035.71770000001,0.0,3 days
2008-04-07,21287.83770000001,0.0,
2008-04-08,20891.39770000001,0.018622840214532532,
2008-04-09,20732.11770000001,0.026105046826808587,
2008-04-10,20947.27770000001,0.015997867176524072,
2008-04-11,20435.55770000001,0.040036006099388954,
2008-04-14,20180.79770000001,0.05200340286322269,
2008-04-15,19968.71770000001,0.0619658989602313,
2008-04-16,20329.07770000001,0.045037923226932564,
2008-04-17,20087.51770000001,0.05638524761958319,
2008-04-18,24041.79770000001,0.0,11 days
2008-04-21,23970.517700000008,0.002964836527178716,
2008-04-22,24727.75770000001,0.0,4 days
2008-04-23,24353.31770000001,0.015142497129854937,
2008-04-24,24201.517700000008,0.02128134731763409,
2008-04-25,24246.39770000001,0.019466382914290703,
2008-04-28,24601.037700000008,0.005124605374146052,
2008-04-29,24880.43770000001,0.0,7 days
2008-04-30,25576.517700000008,0.0,
2008-05-01,26403.277700000013,0.0,
2008-05-02,25884.517700000008,0.019647560651153806,
2008-05-05,26483.357700000008,0.0,4 days
2008-05-06,26107.597700000013,0.014188533200984343,
2008-05-07,25783.75770000001,0.026416589917523825,
2008-05-08,25960.19770000001,0.019754292711909316,
2008-05-09,25528.557700000012,0.036052830264796665,
2008-05-12,26045.117700000013,0.016547750665316663,
2008-05-13,25959.75770000001,0.01977090691940464,
2008-05-14,25664.957700000006,0.030902425941254474,
2008-05-15,25871.75770000001,0.023093748418464233,
2008-05-16,25830.83770000001,0.024638869715526868,
2008-05-19,25718.63770000001,0.02887549262682798,
2008-05-20,25766.15770000001,0.0270811582173357,
2008-05-21,24507.31770000001,0.07461440586138357,
2008-05-22,24483.99770000001,0.07549495885863433,
2008-05-23,24380.692740000013,0.07939570895121029,
2008-05-27,23664.372740000013,0.10644363875355556,
2008-05-28,23341.41274000001,0.11863846705510439,
2008-05-29,22691.972740000012,0.14316103731816432,
2008-05-30,22568.772740000015,0.14781301541684766,
2008-06-02,23043.972740000012,0.12986967132192584,
2008-06-03,23382.772740000015,0.11707673155054621,
2008-06-04,23166.29274000001,0.12525092163823304,
2008-06-05,22546.772740000015,0.14864372579161256,
2008-06-06,23395.972740000012,0.11657830532568747,
2008-06-09,23797.692740000013,0.1014095338824802,
2008-06-10,24265.939300000016,0.08372874863975388,
2008-06-11,23880.22930000002,0.09829298948750698,
2008-06-12,24213.47930000002,0.08570961528794308,
2008-06-13,24053.263020000017,0.09175931192440867,
2008-06-16,23997.36302000002,0.09387007146756121,
2008-06-17,24141.413020000015,0.08843080649097579,
2008-06-18,24445.853020000017,0.076935285286729,
2008-06-19,24539.593020000015,0.07339570389898076,
2008-06-20,25131.70302000002,0.05103788935343301,
2008-06-23,25184.163020000015,0.049057022705243813,
2008-06-24,25309.29302000002,0.044332168650955794,
2008-06-25,24935.193020000017,0.05845802097820818,
2008-06-26,25888.933020000015,0.02244521584965009,
2008-06-27,25921.183020000015,0.02122746995936975,
2008-06-30,25992.13302000002,0.01854842900075271,
2008-07-01,25634.803020000018,0.032041053465059255,
2008-07-02,25965.47302000002,0.019555098936717807,
2008-07-03,25537.193020000017,0.03572676435964128,
2008-07-07,25240.06302000002,0.04694626316209094,
2008-07-08,24783.40302000002,0.06418954496846097,
2008-07-09,25341.54302000002,0.04311442276067545,
2008-07-10,25383.683020000015,0.04152323479737585,
2008-07-11,25674.79302000002,0.03053104856111155,
2008-07-14,26198.533020000017,0.0107548553029585,
2008-07-15,26436.323020000018,0.001776008938624507,
2008-07-16,25597.393020000018,0.033453638697784505,
2008-07-17,25690.273020000015,0.02994653053377716,
2008-07-18,27931.43302000002,0.0,74 days
2008-07-21,28469.79302000002,0.0,
2008-07-22,28112.463020000017,0.012551197676392567,
2008-07-23,27591.733020000018,0.030841811859438684,
2008-07-24,28176.533020000017,0.01030074225667843,
2008-07-25,27473.053020000018,0.03501044069058712,
2008-07-28,28112.033020000017,0.012566301404041691,
2008-07-29,27854.463020000017,0.02161343426584561,
2008-07-30,27872.09302000002,0.020994181432232972,
2008-07-31,28256.943020000017,0.007476345186298916,
2008-08-01,28510.213020000017,0.0,11 days
2008-08-04,28719.193020000017,0.0,
2008-08-05,27994.643020000018,0.02522877294969339,
2008-08-06,27715.573020000018,0.03494596799085126,
2008-08-07,28026.033020000017,0.02413577566463254,
2008-08-08,27342.763020000017,0.04792718232164306,
2008-08-11,27092.073020000018,0.056656188036581456,
2008-08-12,27015.963020000017,0.0593063321387155,
2008-08-13,27126.90302000002,0.055443410227130285,
2008-08-14,26892.123020000017,0.0636184310167639,
2008-08-15,26895.614920000018,0.0634968433385319,
2008-08-18,26279.414920000017,0.08495287796913165,
2008-08-19,25873.81492000002,0.09907583747281756,
2008-08-20,25587.81492000002,0.10903433455875,
2008-08-21,25667.374920000017,0.10626406173302705,
2008-08-22,25878.494920000016,0.09891288024777511,
2008-08-25,25484.334920000016,0.11263749986802374,
2008-08-26,25024.13492000002,0.12866162699720585,
2008-08-27,24733.97492000002,0.13876497494984263,
2008-08-28,25004.374920000017,0.12934966861405206,
2008-08-29,25033.02692000002,0.128352008269625,
2008-09-02,24931.10692000002,0.13190085450388445,
2008-09-03,24974.78692000002,0.13037992040348756,
2008-09-04,25710.58692000002,0.10475942335513422,
2008-09-05,26023.10692000002,0.09387750199396083,
2008-09-08,27286.70692000002,0.04987905123247771,
2008-09-09,27353.78692000002,0.04754333100686814,
2008-09-10,27587.78692000002,0.03939546975474162,
2008-09-11,26569.10692000002,0.07486582573899891,
2008-09-12,26365.78692000002,0.08194541184918003,
2008-09-15,26563.38692000002,0.07506499568071767,
2008-09-16,26091.74692000002,0.09148746269333707,
2008-09-17,27570.62692000002,0.03999297957989756,
2008-09-18,26291.94692000002,0.08451651473318433,
2008-09-19,25768.30692000002,0.10274961757960965,
2008-09-22,26756.82692000002,0.06832943037895967,
2008-09-23,26802.06692000002,0.06675417720354859,
2008-09-24,26498.38692000002,0.07732829047297507,
2008-09-25,26264.90692000002,0.08545804536676349,
2008-09-26,26710.02692000002,0.06995900262938504,
2008-09-29,29312.10692000002,0.0,56 days
2008-09-30,28297.06692000002,0.034628694647242386,
2008-10-01,27714.666920000018,0.054497617805496223,
2008-10-02,28818.62692000002,0.016835364354627513,
2008-10-03,29004.78692000002,0.01048440498797143,
2008-10-06,29821.186920000022,0.0,7 days
2008-10-07,31131.58692000002,0.0,
2008-10-08,31542.38692000002,0.0,
2008-10-09,32017.14692000002,0.0,
2008-10-10,31860.10692000002,0.0049048717673810804,
2008-10-13,29311.06692000002,0.08451971085248722,
2008-10-14,30263.186920000022,0.054781895600583996,
2008-10-15,31487.26692000002,0.01654988189060036,
2008-10-16,30767.06692000002,0.03904407857213288,
2008-10-17,29752.02692000002,0.07074709079043706,
2008-10-20,29399.46692000002,0.08175869032117988,
2008-10-21,30261.10692000002,0.05484686078955592,
2008-10-22,30629.26692000002,0.04334802234152346,
2008-10-23,30803.46692000002,0.03790718776512392,
2008-10-24,31481.02692000002,0.016744777457516236,
2008-10-27,31990.62692000002,0.0008283061593922225,
2008-10-28,29949.10692000002,0.06459163913534616,
2008-10-29,30508.10692000002,0.04713224459913867,
2008-10-30,30420.22692000002,0.049877023833202916,
2008-10-31,30778.199080000017,0.03869638488075511,
2008-11-03,29684.249080000016,0.0728640139556821,
2008-11-04,29007.329480000015,0.09400642248106983,
2008-11-05,31106.829480000015,0.02843218486252319,
2008-11-06,32043.529480000012,0.0,28 days
2008-11-07,32050.329480000015,0.0,
2008-11-10,33100.92948000002,0.0,
2008-11-11,33723.12948000002,0.0,
2008-11-12,35462.229480000016,0.0,
2008-11-13,33670.42948000001,0.050526998056073746,
2008-11-14,33845.52948000002,0.04558935023844968,
2008-11-17,34687.02948000001,0.021859877716859377,
2008-11-18,34916.52948000001,0.015388203392789124,
2008-11-19,36381.92948000001,0.0,7 days
2008-11-20,38134.62948000002,0.0,
2008-11-21,37890.67948000001,0.006397072774181445,
2008-11-24,38314.829480000015,0.0,4 days
2008-11-25,36222.979480000016,0.05459635416339059,
2008-11-26,35369.579480000015,0.07686971441533863,
2008-11-28,35295.62948000002,0.07879977650888392,
2008-12-01,37588.079480000015,0.018967851608979625,
2008-12-02,36812.87948000001,0.039200226658558046,
2008-12-03,36445.67948000001,0.04878398326098987,
2008-12-04,36878.329480000015,0.03749201078266162,
2008-12-05,36058.079480000015,0.05890017078577903,
2008-12-08,34517.87948000001,0.0990987054237571,
2008-12-09,34189.77948000001,0.10766196942500394,
2008-12-10,33947.52948000001,0.11398458662799715,
2008-12-11,33780.53650000001,0.11834302909704619,
2008-12-12,35521.016500000005,0.07291727558016026,
2008-12-15,34950.93650000001,0.08779610990454556,
2008-12-16,36587.2565,0.045088886038284204,
2008-12-17,35462.77650000001,0.07443731366438033,
2008-12-18,34907.2565,0.08893613846771087,
2008-12-19,34894.93650000001,0.08925768498552644,
2008-12-22,33432.21650000001,0.1274340261007474,
2008-12-23,33534.13650000001,0.12477395945336212,
2008-12-24,34086.29650000001,0.11036282915489048,
2008-12-26,33796.21650000001,0.1179337880743716,
2008-12-29,33466.93650000001,0.1265278495505392,
2008-12-30,34104.21650000001,0.1098951251289767,
2008-12-31,34612.696500000005,0.09662402339367027,
2009-01-02,36143.736500000006,0.05666456067965275,
2009-01-05,36897.49650000001,0.03699176008964988,
